Time_submitted,Review,Rating,Total_thumbsup,Reply
30-04-2022 10:31,So much choice leads to plenty deserving artists to discover,5,0,
30-04-2022 10:24,Very expensive and sometimes frustrating to use,2,0,
30-04-2022 10:19,I really don't know what's going on with this app. As of lately nothing works like it's suppose to. There are tons of issues that many of the people below me have touched on. Spotify get it together.,2,0,
30-04-2022 10:19,"Best Music App by far, I also use Shazam and Waze which intwine with Spotify... Not complex and easy to use, well organized Interface.",5,12,
30-04-2022 10:14,Too many ads no customer service on the app just links to the internet with a b.s. interface that can't add albums into a playlist overall craptastic,2,5,
30-04-2022 10:12,Good recommendations on songs that I love to listen before.,4,0,
30-04-2022 10:10,Amazing app. Really opened up my world of music. A must have app for any aspiring DJ.,5,0,
30-04-2022 09:56,"Random crashing during my songs are a big no-no and Spotify you have been doing that lately. Also, what is the point of me selecting shuffle, if it's going to shuffle in the same order!?? It's like I know what song will play next on shuffle.. Like seriously. I am about this close to u subscribing and going somewhere else!!",2,1,
30-04-2022 09:50,Bad app this app add random song to your album just to advertise the song,2,0,
30-04-2022 09:45,Great service just wish price wasn't do high 🙄,5,0,
30-04-2022 09:38,"Alr. Another problem ey? I dont have the constant money to pay for premium. But i will tell you now, the ads are just too much. So much that its too long and the ads might as well be a whole playlist. I hope it ends up being done, but it just keeps going and going to the point of annoyance, spoiling the song, vibes, moods. Just ruins everything. Its like twenty ads in a row. Like suriously? Seems like a joke, but feels like a whole hour passing by, by the time these repetitive ads are playing.",2,31,
30-04-2022 09:30,"Its okay to use but sometimes it is really frustrating, especially with the playback thingy that sometimes disappears when you leave the app and then you have to manually change the songs you want to play",4,0,
30-04-2022 09:28,"OMG... Like I used my time making my own playlist and when I tried playing it. THERES SO MANY EXTRA SONGS THAT I DIDN'T EVEN ADD IN THE PLAYLIST, Spotify fix this cause I'll stop using this app If this won't be fixed",1,0,
30-04-2022 09:27,Keeps cutting out. Have updated the app three times and same problem. Turd.,1,0,
30-04-2022 09:26,I love love this app! I can listen to my music all day long!! Keep it up!,5,0,
30-04-2022 09:26,"Stops playing randomly, nothing to do with phone settings as I've tried everything possible. Waiting until renewal date and cancelling as its been a long time and its driving me crazy!",1,1,
30-04-2022 09:23,Honestly so much better then youtube music and that's enough for me,5,0,
30-04-2022 09:18,Want a break from the Ads? If you tap now to watch a short video you'll receive thirty minutes of ad free music... Yes! really! If you tap now to watch a short video you'll receive thirty minutes of ad free music...,3,0,
30-04-2022 09:09,tf I suddenly got logged out from the app and now the app is stuck in the loading screen I can even login again it's just stuck in loading screen I deleted it and re downloaded but the result is same I even bought Spotify premium but the account is gone.,1,0,
30-04-2022 09:08,Great choice of music available. A few ads here and there but not annoyingly so. Easy to download.,5,0,
30-04-2022 09:06,Different types of music in a single app. Good app.,5,0,
30-04-2022 09:03,Every song is available on Spotify.. this app is amazing 🤩🥂,5,0,
30-04-2022 08:59,Provide a option for detecting songs,5,0,
30-04-2022 08:47,why can't I play the song I want and I can't skip and rewind please fix I'm disappointed,2,0,
30-04-2022 08:46,"The app itself is not outwardly terrible, except every single time I use it is the most infuriating experience possible. Namely that I cannot play. The. Literal. Song. I. Searched. I understand premium doesn't do this but it is BEYOND frustrating when Spotify on the browser lets you play the song you picked. I have tried Spotify so many times but it is just so hostile compared to YouTube music. Because at least there i can play the song I've looked up. Here's hoping alexa can do YTMusic",1,7,
30-04-2022 08:35,Best variety of music ever!,5,0,
30-04-2022 08:29,"So bugged that it's sometimes absolutely unusable. Have to restart it several times, that is if it doesn't block my phone. I have a new phone, this started happening after a certain update to the application. They also don't pay the artists enough. Lol.",2,0,
30-04-2022 08:28,"This app is super amazing ,I found many new good songs. I like it 😊",4,0,
30-04-2022 08:24,Super cool because you can listen to your favourite music.👍👍👍👍👍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,5,0,
30-04-2022 08:22,So I got premium and it's amazing... but the biggest problem I have is they wanna take money out of my account way before the month subscription needs to be paid like they took money out of my account 2 weeks before it was supposed to be taken out,3,0,
30-04-2022 08:20,App ain't workin Properly. Glitch more often,1,0,
30-04-2022 08:19,"Great app, but the music keeps stopping. And its getting on my nerves. :(",4,0,
30-04-2022 08:13,It's far better than other music applications. 😍Best experience ever!,5,0,
30-04-2022 08:11,"In need of improvement, there is way too much content to that is promoted, I can not sort by genres, worse still I can not define the genres I listen to and not show those I don't, even in the paid for version!! Can it play music? Yes, is it worth the money? Absolutely not! When you can not customise your own listening experience to suite your own taste in music then you are kind off missing the point.",1,0,
30-04-2022 08:05,Unable to install the new update- stops at 71%,3,0,
30-04-2022 08:02,Awesome works well with my Roku TV and Ford Escape,5,0,
30-04-2022 07:53,I HATE how Spotify literally plays every other song than the song i want and also why only 6 skips this means i HAVE TO LISTEN TO THE ENTIRE SONG i don't even want to listen to you make it so confusing and annoying i wish it was like a previous version where you pressed play and the song you want comes up 👎,2,0,
30-04-2022 07:50,Ads are way more frequent than every 30 mins. Otherwise great app,3,0,
30-04-2022 07:48,Fantastic and excellent choice of songs!!😁,5,0,
30-04-2022 07:35,"Music keeps stopping randomly and the pause, skip, play controls have disappeared from the app. I have uninstalled and reinstalled which fixes it but this only last for a day or so. I will be cancelling my subscription if this isn't fixed by the time my next payment is due",1,0,
