Time_submitted,Review,Rating,Total_thumbsup,Reply
31-01-2022 10:02,"In general the app is ok but some frustrating features: I don't want to see podcasts, ever (seriously, get rid or I'm going to start looking for alternative providers), or Christmas song recommendations permanently top of my home screen in February. Also, just get rid of anti-vax contributors.",2,3,
31-01-2022 10:01,"I would have given all 5 It is my favorite app , But where are my liked song that I was listening to yesterday? I can't search and create one Playlist now it was about 200 to 300 songs ðŸ¥º",2,0,
31-01-2022 09:58,"Who is the idiot that designate advertisement every two songs, and also advertisement after EACH Baby song of less than 5 mins needs to be sacked. What happened to that thirty minutes uninterrupted music? Disappointing",2,0,
31-01-2022 09:57,Spotify it's a great appi like this app very much it gives me every music i need thanks,5,0,
31-01-2022 09:47,As a musician it's quite liberating to have instantaneous access to the music I most enjoy.,5,0,
31-01-2022 09:33,I really love it. I use spotify everyday! All my favourite songs are in this spotify. So I would like to hear it everyday whether I'm free or busy. If you guys want to hear a songs or podcast you can install this app. It's really amazing.,5,4,
31-01-2022 09:28,Spotify exceeded my expectations. No wonder my whole family uses Spotify!,5,0,
31-01-2022 09:24,Absolutely Brilliant ways to enjoy my favourite podcast Joe Rogan. It's good there's a platform where you free to discuss ideas. Plenty of choice and opinion to listen to other things for free,4,1,
31-01-2022 09:17,"Improve your search engine and get rid of those annoying ""buy premium now""",4,0,
31-01-2022 09:09,"Spotify music app is a unique app unquantifiable to other apps, all types of music is found there in. Bravo to Spotify music app, Wonderful. Thanks.",5,1,
31-01-2022 09:09,"Hi Spotify, been weeks since I update it to new version... Its always lagging when sellecting the music. Its different case on my tablet what happen and can this issue be fixed?",2,0,
31-01-2022 09:09,the app is great but sadly if you don't have premium you can't play what songs you want,4,0,
31-01-2022 08:46,"IMO This company is, by its actions, vile and their APK is poorly coded anyways. Just not worth the bother with poor feature set, convoluted functionality along with spreaders in their ranks. Used to be a decent APK but not anymore. Possibly fascist supporters. Ask any musicians: this platform is horrible towards music creators. Uninstalled. There are better alternative APK's. JMHO.",1,2,
31-01-2022 08:40,"Used to like it, but there is no way to reset my listening history and therefore the ""you might also like"" suggestions. Also I can't agree with The Joe Rogan Experience And too many ads. Even if it says the next 30 minutes are ad free they come after a few songs already.",2,30,
31-01-2022 08:40,Now a time so many ads are coming plz reduce the ads. Because we r all hearing the song we enter in the depth of hearts so reduce the ads. When I comment like this after ads will come more.,2,2,
31-01-2022 08:39,I found my new favorite song on Spotify thank you.,5,0,
31-01-2022 08:20,this app was first my fav nowadays I play a plzylist and it just plays 1 song on after it play any song out of my playlist and even after I add a song a que it acts the same i rate 0 stars bore app ðŸ˜ ,1,1,
31-01-2022 08:05,i have premium but podcasts I don't even listen to pop up every time i open the app it's REALLY annoying,2,1,
31-01-2022 08:02,"I've been using this app for multiple years and it is awesome, if your using premium. If you don't have don't have premium, it's filled with ads and unskipable Songs. If you can afford premium though I would highly recommend it as I couldn't imagine my life with out Spotify.",5,7,
31-01-2022 07:59,I unninstalled and tried to download it again but it gets stuck on 72%,4,0,
31-01-2022 07:42,"Can you please stop playing music automatically everytime I connect my device on bluetooth? All the settings from my phone ia set to not do it but this app ia very insistent. Very annoying and frustrating! Why don't you have stop button on your app, only play and pause?",1,1,
31-01-2022 07:35,This is best app for song but ads are very much,4,0,
31-01-2022 07:15,"Says "" 30 minutes of uninterrupted listening"" every after 12 minutes lol. Other platforms atleast do what they say.",2,0,
31-01-2022 07:13,"I mean like I can't repeat songs anymore, and I'm trying to fix it but I don't know how, I went to settings and tried everything but nothing worked so help me please?",4,0,
31-01-2022 07:07,"After the new update, spotify will not display on my lock screen or when I pull down my notification bar when I'm using the app.",2,0,
31-01-2022 07:06,"Exceptional service when i had trouble with the App, went beyond my expectations to help me out to resolve the issue. I have since discovered that Yamaha receivers do not play nicely with Spotify. It seems neither company has the will to remedy the situation. Despite the Yamaha being sold as being integrated with Spotify, it cannot play podcasts. Spotify apparently identifies them as multimedia files, and the Yamaha is configured to only play audio only files. Not the fault of the App. Fixed",4,19,
31-01-2022 07:04,This app is very easy to use and the ads also were less,5,0,
31-01-2022 07:01,"The best in business, absolutely love the way it is. The premium is so worth it, and the huge selection of songs and podcastsðŸ˜. Started using it from last 3 years and the experience is awesome.",5,21,
31-01-2022 07:01,"So good at Sound Trips,But Sometimes It Change The Song That Isn't in the Playlist",5,0,
31-01-2022 06:58,An well organised app that lets you access the music you want in multiple ways - but no Neil Young! That leaves a gap in their music. Makes you wonder how comprehensive their music collection is. Also Connect has trouble pairing with Google Nest Speaker. Could be 5 stars!,1,15,
31-01-2022 06:42,Songs will stop mid way through randomly.nevet used to have this problem,1,1,
31-01-2022 06:42,The best music app ... And surprisingly cheap .. not a bad way tho,5,0,
31-01-2022 06:39,"Best music quality but the worst experience of 30 min ad-free music. Even though I got ad-free music after 3 ads , there was another ad within 15 min.",1,2,
31-01-2022 06:36,After having some issues when I first joined Spotify the app has definitely improved and now me and my family enjoy all the Spotify has to offer,5,1,
31-01-2022 06:35,"Will be deleting my account after this month as the fee just came out. Not going to stay with a company that literally funds deadly disinformation and does the very very bare minimum to appease advertisers and/or keep sponsors. This used to be my number 1 app for everything music, I guess I will be getting my music elsewhere and saving the $11.09/month.",1,4,
31-01-2022 06:35,"App is good, just when you have premium and you still get to add some listening to podcast is the issue.",4,0,
31-01-2022 06:24,There are just too many ads. its more like listening to ads than songs. we cant even listen to 2 songs continuously because of the ads. and i'm from north india giving me tamil ads makes no sense. there are other music apps too which we can switch to and are ad free and that'll make spotify users lesser. frequency and amount of ads should be reduced. overall the songs and quality is nice but ads ruin the experience.,3,192,
31-01-2022 06:16,Problem fixed. Great app appreciate it a lot more. Irritating can't use on an MP3 player... So loose a point otherwise has great ways to learn new nusic.... But confess havnt Explored other apps....,4,2,
